step,vx_cmd,vx_actual,LF,RF,LH,RH,roll,pitch
662,0.5,0.7265319837663579,0,1,1,0,0.02798732919783565,0.005647978899920817
663,0.5,0.6973604601133121,0,1,1,0,0.028123400585241508,0.005738438846456215
664,0.5,0.6812042860737155,0,1,1,0,0.029233251208320626,0.007875453786933684
665,0.5,0.6810362565710575,0,1,1,0,0.030763171329140825,0.008971921625827294
666,0.5,0.67416401896214,0,1,1,0,0.03248694326734901,0.009892247025977205
667,0.5,0.6607534244564214,0,1,1,0,0.03445026350375699,0.011572445996990928
668,0.5,0.6540820282777574,0,1,1,0,0.03550811235809549,0.013590473178315533
669,0.5,0.6483207620335245,0,1,1,0,0.03660850525727979,0.016186900431599788
670,0.5,0.6649736759263993,0,1,1,0,0.03702287663979939,0.018143356644887063
671,0.5,0.6807470363544278,0,1,1,0,0.03596847840183328,0.018958571412573576
672,0.5,0.6753698698569043,0,1,1,0,0.03212508601768752,0.021419726386830793
673,0.5,0.6963316119307829,0,1,1,0,0.027346167233992153,0.02293262541679526
674,0.5,0.7359730718963696,0,1,1,0,0.024888075925208374,0.022136113551540965
675,0.5,0.771377672745207,1,1,1,0,0.022569791548631275,0.018688325709156284
676,0.5,0.7142502363542949,1,0,1,1,0.013801934431607932,0.01619969424238126
677,0.5,0.7164346645782924,1,0,1,1,0.00601052216189108,0.01947249863961183
678,0.5,0.7442767197946208,1,0,1,1,-0.005277007759983807,0.01927577400971117
679,0.5,0.707868327647546,1,0,0,1,-0.013635231987981875,0.017899387619055778
680,0.5,0.7139139592319259,1,0,0,1,-0.01513151473256192,0.013251100118581069
681,0.5,0.6968267476395212,1,0,0,1,-0.012492957373785534,0.004985674939296143
682,0.5,0.6818366551117606,1,0,0,1,-0.00803576566735799,-0.004045791757056693
683,0.5,0.6687700673114756,1,0,0,1,-0.004017040666342319,-0.013259160492530408
684,0.5,0.6570173909581798,1,0,0,1,-0.0010533205236037961,-0.02126066332037006
685,0.5,0.6399223977845634,1,0,0,1,0.0013339478892828215,-0.026673934228142043
686,0.5,0.6307685315987696,1,0,0,1,0.0031134448793410313,-0.02966934850975004
687,0.5,0.6260683367237025,1,0,0,1,0.004450598327262122,-0.03086511141818976
688,0.5,0.6263462089593586,1,0,0,1,0.006615558829700137,-0.03125524328066217
689,0.5,0.6283711816359534,1,0,0,1,0.0074955253476087875,-0.03072777439963432
690,0.5,0.6316569359710871,1,0,0,1,0.006689090243439885,-0.029352014425735807
691,0.5,0.6388218638410632,1,0,0,1,0.006214197300210162,-0.028159890456597805
692,0.5,0.6446678658946399,1,0,0,1,0.005681673356661472,-0.026784021335676384
693,0.5,0.6569171634371018,1,0,0,1,0.0047314330784300924,-0.024512878983555104
694,0.5,0.6745108104216873,1,0,0,1,0.0026249783395551392,-0.020435017934145476
695,0.5,0.7034726925359176,1,0,0,1,0.0030069343469541687,-0.016902133409494945
696,0.5,0.7289384319585788,1,0,0,1,0.006456939634837566,-0.014520644640824332
697,0.5,0.7478901865380156,1,1,1,1,0.011534161771469998,-0.012519550736470398
698,0.5,0.7923326230773775,0,1,1,1,0.017398365071785396,-0.00680281522401462
699,0.5,0.8215991476254098,0,1,1,1,0.02656839180985571,-0.0019441608386546719
700,0.5,0.7705352131349825,0,1,1,0,0.031660627162978294,0.002518990482976544
701,0.5,0.7911404071092311,0,1,1,0,0.03205683643617234,0.005154016694440142
702,0.5,0.7821274072839535,0,1,1,0,0.030795140281609613,0.0049835236282989
703,0.5,0.7738203476420589,0,1,1,0,0.02956045935529513,0.0056745414747204435
