step,vx_cmd,vx_actual,LF,RF,LH,RH,roll,pitch
457,0.6,0.5363354258156203,0,1,0,1,-0.06700112189955187,0.03806831129619379
458,0.6,0.4963425407698581,0,1,0,1,-0.0465400933939308,0.024035167183537254
459,0.6,0.49389212953314415,0,1,0,1,-0.027869500848029943,0.011863384617917565
460,0.6,0.4613819982201858,0,1,1,1,-0.014863262076550223,0.002832297288804521
461,0.6,0.4671739548548228,0,1,1,0,-0.007964566791701681,-0.001836382857157142
462,0.6,0.4562972920281347,0,1,1,0,-0.004888840914850724,-0.008251904172425209
463,0.6,0.4860929085642118,0,1,1,0,-0.004468281220537828,-0.016692593316770137
464,0.6,0.4771911524271434,0,1,1,0,-0.0047074001308597966,-0.023167720752808443
465,0.6,0.48102141299680473,0,1,1,0,-0.0056176669729563295,-0.025696073675489782
466,0.6,0.4859589897515034,0,1,1,0,-0.005651668729377299,-0.02536720622563819
467,0.6,0.49841024165515124,0,1,1,0,-0.003138320284519211,-0.02276172383526317
468,0.6,0.5275481562981238,0,1,1,0,0.0037346868442735097,-0.01909678626790076
469,0.6,0.5508505799767806,0,0,1,0,0.013286737015152733,-0.014694630438798553
470,0.6,0.5818045530168792,0,0,1,0,0.02251615470070933,-0.008505199438138848
471,0.6,0.6090747735605049,0,0,1,0,0.03042406641107318,-0.0006518117005115259
472,0.6,0.6416561345790642,0,0,1,0,0.03646127465655599,0.009891233845311384
473,0.6,0.6635848823009934,0,0,1,0,0.041588356246102125,0.02451483979228972
474,0.6,0.676545100891388,1,0,1,0,0.03957840008062417,0.0373029867005034
475,0.6,0.699080549107651,1,0,1,0,0.02721815288154899,0.03998332189146002
476,0.6,0.6984191039486185,1,0,1,0,0.013789554664117385,0.03706391995501392
477,0.6,0.7337146064770362,1,0,1,0,0.0004688200448802436,0.03005519686261035
478,0.6,0.796748389035201,1,0,1,1,-0.013954901623135627,0.01954177955580828
479,0.6,0.8209120277948492,1,0,1,1,-0.021849258633209873,0.012147617246040566
480,0.6,0.8346649784158174,1,0,0,1,-0.02377437055671512,0.005628844136427017
481,0.6,0.775822269928141,1,0,0,1,-0.018856810717503142,-0.002117882754948291
482,0.6,0.7638737891738808,1,0,0,1,-0.012572878340014115,-0.008469654904024605
483,0.6,0.7295400409636773,1,0,0,1,-0.00930067194292316,-0.014319316042107198
484,0.6,0.6957423536022627,1,0,0,1,-0.0073708431251982166,-0.017326569308143004
485,0.6,0.6737074893302781,1,0,0,1,-0.010352034908316071,-0.016265791196176983
486,0.6,0.7168058493590346,1,0,0,1,-0.019770598257254215,-0.013466471690601627
487,0.6,0.6773589090378933,1,0,0,1,-0.027473436082478153,-0.008175225819487271
488,0.6,0.6848055673311776,1,0,0,1,-0.03349243015348406,0.0004159998224270639
489,0.6,0.7297439565362372,1,0,0,1,-0.039806626142590694,0.007937245861776387
490,0.6,0.707033532926132,1,0,0,1,-0.04687468686068052,0.01803242370707326
491,0.6,0.7517826081482266,1,0,0,1,-0.05380015350133366,0.02886348200278645
492,0.6,0.7496547604970873,1,1,0,1,-0.057409624941405925,0.03430930476633824
493,0.6,0.7832720484929214,1,1,0,1,-0.05124750954963607,0.028671031380152753
494,0.6,0.7456431789510072,0,1,0,1,-0.0415320254273326,0.020868473425924353
495,0.6,0.7716250378079038,0,1,0,1,-0.025190125479034164,0.011031347477923677
496,0.6,0.7248797486953452,0,1,1,1,-0.005068768965798954,0.0024117518651373144
497,0.6,0.7181218403925028,0,1,1,1,0.006570508222332421,-0.0003943963782655292
498,0.6,0.638945164034803,0,1,1,0,0.008420315745094845,-0.0023483698046633857
499,0.6,0.627894987025607,0,1,1,0,0.0053480701628970916,-0.0037867144664559256
500,0.6,0.6045834958317519,0,1,1,0,-0.0009638676475857798,-0.009219936169105469
501,0.6,0.5776926755934902,0,1,1,0,-0.006960898617734791,-0.015483058452806555
502,0.6,0.5608360185282213,0,1,1,0,-0.009449164043662698,-0.020281376697311303
503,0.6,0.5530721330666162,0,1,1,0,-0.009387121788373039,-0.023213684591464383
504,0.6,0.5669544431644321,0,1,1,0,-0.006904799718603093,-0.025066056754547376
505,0.6,0.5706418082663586,0,0,1,0,-0.005115951254312316,-0.02545261640738535
506,0.6,0.588400162791582,0,1,1,0,-0.004904380537773444,-0.02418719624868374
507,0.6,0.5715651874303473,0,1,1,0,-0.0035002043316992573,-0.019118663895507242
508,0.6,0.6091591143138251,0,1,1,0,-0.0009238670942439824,-0.014277771893562689
509,0.6,0.6324046933719518,0,1,1,0,-8.447151917861371e-05,-0.012419353940221114
510,0.6,0.6504866097536883,0,1,1,0,1.8970298212245753e-05,-0.008920990221177772
511,0.6,0.6935852724021948,0,0,1,0,0.00011156288938965048,-0.004412643756798973
512,0.6,0.740251406948666,0,0,1,0,-0.003511554878620392,0.0014091268073108119
513,0.6,0.7703636865619439,1,0,1,0,-0.013081215551944055,0.008372640915283508
514,0.6,0.8044764231081144,1,0,1,0,-0.03016927654178653,0.011303570914759512
515,0.6,0.7961497096421696,1,0,1,1,-0.044405813577979916,0.013602615104528515
516,0.6,0.8385189295975303,1,0,1,1,-0.04980937130808607,0.01767818863027424
517,0.6,0.8899395995482468,1,0,1,1,-0.05532054825871908,0.01617302415965489
518,0.6,0.9090628521845471,1,0,0,1,-0.05714017979700977,0.010832129633553903
519,0.6,0.8875297244776348,1,0,0,1,-0.052118668048628594,0.0021229998600300498
520,0.6,0.8529318030931516,1,0,0,1,-0.04447453878826059,-0.004490617689253603
521,0.6,0.8174186841920291,1,0,0,1,-0.03747781420816187,-0.006788150589311854
522,0.6,0.8007322770300758,1,0,0,1,-0.03361577252719078,-0.00610661598223511
523,0.6,0.787061493365488,1,0,0,1,-0.03371640169633367,-0.003410780626725931
524,0.6,0.7937635310001815,1,0,0,1,-0.03771768869138051,0.0010439000492919392
525,0.6,0.8099606083341102,1,0,0,1,-0.043707480795914015,0.007452195923536793
526,0.6,0.7984338954325838,1,0,0,1,-0.04892477909258418,0.016462415936399473
527,0.6,0.7992083736590312,1,0,0,1,-0.053666635583818234,0.027860845899569983
